id,unique_key,Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,source,last_modified
822,82fac0a6b12f34e0ab9fd98593c92906,2022-05-18 00:00:00,Harcharan Pardhan,Article,2005.0,Action Research for Female Science Teacher Development: Case Pakistan.,Main Author,IED,Published,"Pardhan, H. (2005). Action Research for Female Science Teacher Development: Case Pakistan, European Journal of Scientific Research, 6 (1), 46-64.",,csv,2025-08-15T06:24:35+00:00
823,0294ab8bdaf0724ad1a4e84fa2356570,2022-05-18 00:00:00,Jane F. A. Rarieya,Article,2005.0,Reflective Dialogue: what’s in it for teachers? A Pakistan Case.,Main Author,IED,Published,"Rarieya, J. F. A. (2005) Reflective Dialogue: what’s in it for teachers? A Pakistan Case, Journal of In-service Education, 31(2).",,csv,2025-08-15T06:24:35+00:00
824,c15cea59a9ce929d6d3afbcdade9298c,2022-05-18 00:00:00,Jane F. A. Rarieya,Article,2005.0,Promoting and Investigating Students’ Uptake of Reflective Practice: A Pakistan Case.,Main Author,IED,Published,"Rarieya, J. F. A. (2005) Promoting and Investigating Students’ Uptake of Reflective Practice: A Pakistan Case, Reflective Practice, 6(2).",,csv,2025-08-15T06:24:35+00:00
825,99b88f2dfc4d664cfd4888cf4fbe3a3a,2022-05-18 00:00:00,Jane F. A. Rarieya,Article,2005.0,My Gender and I: Female Educational Leaders’ Experiences of Gender in Pakistan.,Main Author,IED,Published,"Rarieya, J. F. A. (2005) My Gender and I: Female Educational Leaders’ Experiences of Gender in Pakistan, Social Inclusion and Exclusion, and Social Justice in Education, 29.",,csv,2025-08-15T06:24:35+00:00
826,ad2b4f2ad0aaf95f4dd04fe45fb31d03,2022-05-18 00:00:00,John Retallick,Article,2005.0,Managing School Success: A Case Study from Pakistan.,Main Author,IED,Published,"Retallick, J. (2005). Managing School Success: A Case Study from Pakistan. Learning and Managing, 11, 1, pp. 32-42.",,csv,2025-08-15T06:24:35+00:00
827,994225eb8b13b07a610c16b522020709,2022-05-18 00:00:00,Meher Rizvi,Article,2005.0,"Teachers’ perception of their professionalism in government primary schools in Karachi, Pakistan.",Main Author,IED,Published,"Rizvi, M. & Elliott, B. (2005). Teachers’ perception of their professionalism in government primary schools in Karachi, Pakistan. Asia-Pacific Journal of Teacher Education, 33, (I), pp. 35-52.",,csv,2025-08-15T06:24:35+00:00
828,672e6562d183e9f59539e24016a711c9,2022-05-18 00:00:00,Bob Elliott,Article,2005.0,"Teachers’ perception of their professionalism in government primary schools in Karachi, Pakistan.",Secondary Author,External,Published,"Rizvi, M. & Elliott, B. (2005). Teachers’ perception of their professionalism in government primary schools in Karachi, Pakistan. Asia-Pacific Journal of Teacher Education, 33, (I), pp. 35-52.",,csv,2025-08-15T06:24:35+00:00
829,997024714e3453517a03e35656eeefe1,2022-05-18 00:00:00,Bernadette L. Dean,Article,2004.0,Teaching graphicacy skills in Pakistan.,Main Author,IED,Published,"Dean, B. L. (2004). Teaching graphicacy skills in Pakistan. Primary Geographer. Thanet Press: UK.",,csv,2025-08-15T06:24:35+00:00
830,be6c27ff91cf0fe4894187af92597d5c,2022-05-18 00:00:00,Anjum Halai,Article,2004.0,Action research to study classroom impact: is it possible?,Main Author,IED,Published,"Halai, A. (2004). Action research to study classroom impact: is it possible? Educational Action Research International Journal, 12(4), 515-534",,csv,2025-08-15T06:24:36+00:00
831,238d796fb3f676614e6743edb28e6a4c,2022-05-18 00:00:00,Nelofar Halai,Article,2004.0,Understanding science teachers' conceptions of the nature of science: A comparative study from Pakistan and UK.,Main Author,IED,Published,"Halai, N. & McNicholl, J. (2004). Understanding science teachers' conceptions of the nature of science: A comparative study from Pakistan and UK. School Science Review, 86(314), 93-100.",,csv,2025-08-15T06:24:36+00:00
832,005c5fc6a21902d2fba48cbf7f550aa1,2022-05-18 00:00:00,Jane McNicholl,Article,2004.0,Understanding science teachers' conceptions of the nature of science: A comparative study from Pakistan and UK.,Secondary Author,External,Published,"Halai, N. & McNicholl, J. (2004). Understanding science teachers' conceptions of the nature of science: A comparative study from Pakistan and UK. School Science Review, 86(314), 93-100.",,csv,2025-08-15T06:24:36+00:00
833,a7a1550482fa0ecd822d4f1d2252a45f,2022-05-18 00:00:00,Nelofar Halai,Article,2004.0,Munazza’s story: Shedding light on a science teacher’s conceptions of the nature of science through a life history study.,Main Author,IED,Published,"Halai, N. & Hodson, D. (2004). Munazza’s story: Shedding light on a science teacher’s conceptions of the nature of science through a life history study. Canadian Journal of Science Mathematics and Technology Education, 4, 2, 193- 208.",,csv,2025-08-15T06:24:36+00:00
834,12afa99592c1dd5737465a15f22cdab8,2022-05-18 00:00:00,Derek Hodson,Article,2004.0,Munazza’s story: Shedding light on a science teacher’s conceptions of the nature of science through a life history study.,Secondary Author,External,Published,"Halai, N. & Hodson, D. (2004). Munazza’s story: Shedding light on a science teacher’s conceptions of the nature of science through a life history study. Canadian Journal of Science Mathematics and Technology Education, 4, 2, 193- 208.",,csv,2025-08-15T06:24:36+00:00
835,04c1eb013a2c2da09c8876ba906a64e7,2022-05-18 00:00:00,Nelofar Halai,Article,2004.0,Teaching nature of science to teachers in Pakistan: Some research based strategies (a prototype) being translated in Urdu.,Main Author,IED,Published,"Halai, N. (2004). Teaching nature of science to teachers in Pakistan: Some research based strategies (a prototype) being translated in Urdu.",,csv,2025-08-15T06:24:36+00:00
836,006a75404e3c980a2fee7996b1d88c96,2022-05-18 00:00:00,Audrey Juma,Article,2004.0,Improving Practices in Early Childhood Classroom in Pakistan: Issues and Challenges from field.,Main Author,IED,Published,"Juma, A. (2004). Improving Practices in Early Childhood Classroom in Pakistan: Issues and Challenges from field. Contemporary Issues in Early Childhood Vol 5, (3), pp.",,csv,2025-08-15T06:24:36+00:00
837,5352201cd75b105647c952180410213a,2022-05-18 00:00:00,Muhammad Nabi Khan,Article,2004.0,How to Make the Teaching of Transfer of Heat more Effective.,Main Author,IED,Published,"Khan, MN. & Nguigi A. (2004). How to Make the Teaching of Transfer of Heat more Effective, Alberta Science Education Journal, 36(2), 45-51",,csv,2025-08-15T06:24:36+00:00
838,23dba117e096836bd9c0d38a07c6794f,2022-05-18 00:00:00,Amos Ngugi,Article,2004.0,How to Make the Teaching of Transfer of Heat more Effective.,Secondary Author,IED,Published,"Khan, MN. & Nguigi A. (2004). How to Make the Teaching of Transfer of Heat more Effective, Alberta Science Education Journal, 36(2), 45-52",,csv,2025-08-15T06:24:36+00:00
839,446155d30e9224a3fb4ca227aab60c7b,2022-05-18 00:00:00,Razia Fakir Mohammad,Article,2004.0,Practical Constraints upon Teacher Development in Pakistani Schools.,Main Author,IED,Published,"Mohammed, R. F. (2004). Practical Constraints upon Teacher Development in Pakistani Schools.  Journal of In-service Education, Volume 30, Number 1. pp.101-114",,csv,2025-08-15T06:24:36+00:00
840,85737941448e9405014cb784bdfa282d,2022-05-18 00:00:00,Harcharan Pardhan,Article,2004.0,"Engagement Enhance Interest in Physics,",Main Author,IED,Published,"Pardhan, H. (2004). Engagement Enhance Interest in Physics, Alberta Science Education Journal, 36(2), 25-30",,csv,2025-08-15T06:24:36+00:00
841,68e2404f9426f6bd0998d5e67c024447,2022-05-18 00:00:00,John Retallick,Article,2004.0,Professional Well-Being and Learning: A Study of Teacher-Peer Workplace Relationships.,Main Author,IED,Published,"Retallick, J. & Butt, R. (2004). Professional Well-Being and Learning: A Study of Teacher-Peer Workplace Relationships. Journal of Educational Enquiry, 5, 1, pp. 85-99.",,csv,2025-08-15T06:24:36+00:00
842,69963f30ebac5e4db1083674b199bf75,2022-05-18 00:00:00,Richard Butt,Article,2004.0,Professional Well-Being and Learning: A Study of Teacher-Peer Workplace Relationships.,Secondary Author,External,Published,"Retallick, J. & Butt, R. (2004). Professional Well-Being and Learning: A Study of Teacher-Peer Workplace Relationships. Journal of Educational Enquiry, 5, 1, pp. 85-99.",,csv,2025-08-15T06:24:36+00:00
843,b816d208b5807cdffe18ad9ae1fb4d99,2022-05-18 00:00:00,Muhammad Riaz,Article,2004.0,Helping Children to Understand Particulate Nature of Matter,Main Author,IED,Published,"Riaz, M. (2004). Helping Children to Understand Particulate Nature of Matter, Alberta Science Education Journal, 36(2), 56-59",,csv,2025-08-15T06:24:36+00:00
844,708bae67c2709f99fc794e262b255775,2022-05-18 00:00:00,Nusrat Fatima Rizvi,Article,2004.0,Prospective teachers’ ability to pose word problems.,Main Author,IED,Published,"Rizvi, N. F. (2004). Prospective teachers’ ability to pose word problems. International Journal for mathematics teaching and learning pp.1-22 ISSN 1473-0111. http://www.ex.ac.uk/cimt/ijmtl/ijmenu.htm",,csv,2025-08-15T06:24:36+00:00
845,29cbb559b1207e3c1278721be5410732,2022-05-18 00:00:00,Mir Zaman Shah,Article,2004.0,Reflection on Learning of Forces during M.Ed. Programme,Main Author,IED,Published,"Shah MZ., Ghaznavi M. and Khan MI. (2004). Reflection on Learning of Forces during M.Ed. Programme Alberta Science Education Journal, 36(2), 52-55",,csv,2025-08-15T06:24:36+00:00
846,480139d574a2ec870aa3b05ee94e3321,2022-05-18 00:00:00,Mahmod Ghaznavi,Article,2004.0,Reflection on Learning of Forces during M.Ed. Programme,Secondary Author,IED,Published,"Shah MZ., Ghaznavi M. and Khan MI. (2004). Reflection on Learning of Forces during M.Ed. Programme Alberta Science Education Journal, 36(2), 52-56",,csv,2025-08-15T06:24:36+00:00
847,68179a8b9536b293f97fbc02ef5ac04f,2022-05-18 00:00:00,Muhammad Ibrahim Khan,Article,2004.0,Reflection on Learning of Forces during M.Ed. Programme,Secondary Author,IED,Published,"Shah MZ., Ghaznavi M. and Khan MI. (2004). Reflection on Learning of Forces during M.Ed. Programme Alberta Science Education Journal, 36(2), 52-57",,csv,2025-08-15T06:24:36+00:00
848,76956a853e91fd921d9a6ba8c7e57fca,2022-05-18 00:00:00,Nilofar Vazir,Article,2004.0,Increasing the angle of educational reform in Pakistan: Through professional development.,Main Author,IED,Published,"Vazir, N., & Wheeler, A. (2004). Increasing the angle of educational reform in Pakistan: Through professional development. Journal of Educational Research and Practice, 14(1), 85–96.",,csv,2025-08-15T06:24:36+00:00
849,97cea1ccee582ca8493505c048d6cb23,2022-05-18 00:00:00,Alan Wheeler,Article,2004.0,Increasing the angle of educational reform in Pakistan: Through professional development.,Secondary Author,IED,Published,"Vazir, N., & Wheeler, A. (2004). Increasing the angle of educational reform in Pakistan: Through professional development. Journal of Educational Research and Practice, 14(1), 85–96.",,csv,2025-08-15T06:24:36+00:00
850,c412e3de0540afa4fa4848379e7173b3,2022-05-18 00:00:00,Nilofar Vazir,Article,2004.0,"Research Ethics: Significance, Application And Obligation to the Practice of Research",Main Author,IED,Published,"Vazir, N. (2004) Research Ethics: Significance, Application And Obligation to the Practice of Research Journal of Educational Research, Department of Education, Islamia University of Bahawalpur, Pakistan Vol.7 No. 1&2.",,csv,2025-08-15T06:24:36+00:00
851,abb1bcef4a47f06c5595517e3b99ef73,2022-05-18 00:00:00,Muhammad Memon,Article,2003.0,Woman as Educational Leaders and Challenges.,Main Author,IED,Published,"Memon, M. (2003). Woman as Educational Leaders and Challenges. Journal of Education Research, Vol. 6, No.1, pp. 142-149.",,csv,2025-08-15T06:24:36+00:00
852,70637efbfdb55c6b3a86d8ad4854a01f,2022-05-18 00:00:00,Razia Fakir Mohammad,Article,2003.0,Issues of teacher development in Pakistani school.,Main Author,IED,Published,"Mohammad, R.F. (2003). Issues of teacher development in Pakistani school. Journal of Educational Research, 6(1&2), 177 – 183.",,csv,2025-08-15T06:24:36+00:00
853,b8cd7015b98498e0aa56db4bcd7e4677,2022-05-18 00:00:00,Harcharan Pardhan,Article,2003.0,Working with Teachers: Practical Suggestion Stimulates Teacher’s Self-Reflection.,Main Author,IED,Published,"Pardhan, H. (2003). Working with Teachers: Practical Suggestion Stimulates Teacher’s Self-Reflection. Alberta Science Education Journal, 34(2), 47-54.",,csv,2025-08-15T06:24:36+00:00
854,1c0fec7f15d6f8e4a212340b1d8ff199,2022-05-18 00:00:00,Nelofar Halai,Article,2003.0,Science teacher education and the nature of science: A voice from Pakistan..,Main Author,IED,Published,"Halai, N. (2003). Science teacher education and the nature of science: A voice from Pakistan. Science Education International. vol. 144, 2, 21-25.",,csv,2025-08-15T06:24:36+00:00
855,b8c39c8ba5b86a1ab18dd25c335fe24c,2022-05-18 00:00:00,Kulsoom Jaffer,Article,2003.0,Monitoring and evaluation: Theoretical underpinning.,Main Author,IED,Published,"Jaffer, K. & Mithani, S. (2003). Monitoring and evaluation: Theoretical underpinning. Journal of Educational Research, 6 (1 & 2), 36 – 49.",,csv,2025-08-15T06:24:36+00:00
856,f63a5296b85a76929f483f311426b076,2022-05-18 00:00:00,Shahzad Mithani,Article,2003.0,Monitoring and evaluation: Theoretical underpinning.,Secondary Author,IED,Published,"Jaffer, K. & Mithani, S. (2003). Monitoring and evaluation: Theoretical underpinning. Journal of Educational Research, 6 (1 & 2), 36 – 49.",,csv,2025-08-15T06:24:36+00:00
857,86cd3ce868ef2d695733f88b754ea987,2022-05-18 00:00:00,Brian Harlech-Jones,Article,2003.0,"The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza",Main Author,IED,Published,"Jones, BH., Sajid, S. & Rahman S. (2003) ‘The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza.’ English World-Wide, 24.2, 2003.",,csv,2025-08-15T06:24:36+00:00
858,46afc662ec9f46208ebe26b95847c12e,2022-05-18 00:00:00,"Shamshad Sajid,",Article,2003.0,"The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza",Secondary Author,IED,Published,"Jones, BH., Sajid, S. & Rahman S. (2003) ‘The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza.’ English World-Wide, 24.2, 2003.",,csv,2025-08-15T06:24:36+00:00
859,c7c17397cbe140b66582af930a2b9996,2022-05-18 00:00:00,Shams ur-Rahman,Article,2003.0,"The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza",Secondary Author,IED,Published,"Jones, BH., Sajid, S. & Rahman S. (2003) ‘The spread of English in two parts of the Northern Area of Pakistan, 1980-2002: A comparative study of Chilas and Hunza.’ English World-Wide, 24.2, 2003.",,csv,2025-08-15T06:24:36+00:00
860,c3176d3076d9da402572f8ed4af5b4e4,2022-05-18 00:00:00,Shahzad Mithani,Article,2003.0,The Impact of a Professional Development Program: Case Study from Pakistan.,Secondary Author,IED,Published,"Retallick, J. & Mithani, S. (2003). The Impact of a Professional Development Program: Case Study from Pakistan. Journal of In-service Education, 29, 3, pp. 407-423.",,csv,2025-08-15T06:24:36+00:00
861,7bb192ab571734ddc8e20728b14818f9,2022-05-18 00:00:00,Tim Simkins,Article,2003.0,School leadership in Pakistan: Exploring the Headteacher’s Role,Main Author,External,Published,"Simkins, T., Sisum, C. and Memon, M. (2003) School leadership in Pakistan: Exploring the Headteacher’s Role, School Effectiveness and School Improvement, Vol. 14(4), pp. 275-291.",,csv,2025-08-15T06:24:36+00:00
862,9de7c439438b127dba61a85c874f6c3e,2022-05-18 00:00:00,Charles Sisum,Article,2003.0,School leadership in Pakistan: Exploring the Headteacher’s Role,Secondary Author,External,Published,"Simkins, T., Sisum, C. and Memon, M. (2003) School leadership in Pakistan: Exploring the Headteacher’s Role, School Effectiveness and School Improvement, Vol. 14(4), pp. 275-291.",,csv,2025-08-15T06:24:36+00:00
863,78affc8e11873fcbf623922ed68be6fd,2022-05-18 00:00:00,Muhammad Memon,Article,2003.0,School leadership in Pakistan: Exploring the Headteacher’s Role,Secondary Author,IED,Published,"Simkins, T., Sisum, C. and Memon, M. (2003) School leadership in Pakistan: Exploring the Headteacher’s Role, School Effectiveness and School Improvement, Vol. 14(4), pp. 275-291.",,csv,2025-08-15T06:24:36+00:00
864,81fdb43e26872a6a52e8742273626253,2022-05-18 00:00:00,Nilofar Vazir,Article,2003.0,Curriculum as practiced in Pakistan.,Main Author,IED,Published,"Vazir, N. (2003). Curriculum as practiced in Pakistan. Journal of Educational Research. Vol. 6, No. 1 – 2, Department of Education, Islamia University Bahawalpur, Pakistan.",,csv,2025-08-15T06:24:36+00:00
865,7e30bc762a02fe950fbb96165100e13d,2022-05-18 00:00:00,Nelofar Halai,Article,2002.0,Science teacher education: A wonderful journey around the world.,Main Author,IED,Published,"Halai, N. (2002). Science teacher education: A wonderful journey around the world. Canadian Journal of Science, Mathematics and Technology Education. 2 (4).",,csv,2025-08-15T06:24:36+00:00
866,b9186579ccd0f9b15fe8e351eedcd640,2022-05-18 00:00:00,John Retallick,Article,2002.0,Framing Leadership: Contributions and Impediments to Educational Change.,Main Author,IED,Published,"Retallick, J. & Fink, D. (2002). Framing Leadership: Contributions and Impediments to Educational Change. International Journal of Educational Leadership, 5, 2, pp. 91-104.",,csv,2025-08-15T06:24:36+00:00
867,aac7f2fda489740a3887036061993a2e,2022-05-18 00:00:00,Dean Fink,Article,2002.0,Framing Leadership: Contributions and Impediments to Educational Change.,Secondary Author,External,Published,"Retallick, J. & Fink, D. (2002). Framing Leadership: Contributions and Impediments to Educational Change. International Journal of Educational Leadership, 5, 2, pp. 91-104.",,csv,2025-08-15T06:24:36+00:00
868,659cf90b0f53de425c9ce6868a49bdce,2022-05-18 00:00:00,John Retallick,Article,2002.0,Professional Well-Being and Learning: A Study of Administrator-Teacher Relationships.,Main Author,IED,Published,"Retallick, J. & Butt, R. (2002). Professional Well-Being and Learning: A Study of Administrator-Teacher Relationships. Journal of Educational Enquiry, 3, 1, pp. 17-34.",,csv,2025-08-15T06:24:36+00:00
869,473e3ceab18d52a8f45778557b83080b,2022-05-18 00:00:00,Richard Butt,Article,2002.0,Professional Well-Being and Learning: A Study of Administrator-Teacher Relationships.,Secondary Author,External,Published,"Retallick, J. & Butt, R. (2002). Professional Well-Being and Learning: A Study of Administrator-Teacher Relationships. Journal of Educational Enquiry, 3, 1, pp. 17-34.",,csv,2025-08-15T06:24:36+00:00
870,864d377f32f71f86e84117adb33c8f92,2022-05-18 00:00:00,Mir Afzal Tajik,Article,2002.0,From the peripheries of Himalayas to the entrance of OISE/UT: A reflective journey toward professionalism.,Main Author,IED,Published,"Tajik, M. A. (2002). From the peripheries of Himalayas to the entrance of OISE/UT: A reflective journey toward professionalism. Journal of Among Teachers Community, 31(September 2001), 23-24.",,csv,2025-08-15T06:24:36+00:00
871,2702ffd29b82681d638f3aa5cf48b50b,2022-05-18 00:00:00,Anjum Halai,Article,2001.0,On becoming a professional development teacher: A case from Pakistan.,Main Author,IED,Published,"Halai, A. (2001). On becoming a professional development teacher: A case from Pakistan. Mathematics Education Review. Journal of the Association of Mathematics Education Teachers UK. 14 (32-45).",,csv,2025-08-15T06:24:36+00:00
872,f25ec770f2f684eb301187ccb40fec47,2022-05-18 00:00:00,Nelofar Halai,Article,2001.0,A critical analysis of the research on teachers conceptions about the nature of science. Technical Report No. 5 Toronto: The Imperial Oil Centre for Studies in Science.,Main Author,IED,Published,"Halai, N. (2001). A critical analysis of the research on teachers conceptions about the nature of science. Technical Report No. 5 Toronto: The Imperial Oil Centre for Studies in Science, Mathematics and Technology Education, Ontario Institute for Studies in Education of the University of Toronto.",,csv,2025-08-15T06:24:36+00:00
873,43a5b61f3c7c2012a19db86e2a07e8a9,2022-05-18 00:00:00,Nelofar Halai,Article,2001.0,"Halai, N. (2001). Students' and teachers' conceptions of a scientist: A study from Pakistan. Journal of Critical Inquiry into Curriculum and Instruction, 2(3), 11-13.",Main Author,IED,Published,"Halai, N. (2001). Students' and teachers' conceptions of a scientist: A study from Pakistan. Journal of Critical Inquiry into Curriculum and Instruction, 2(3), 11-13.",,csv,2025-08-15T06:24:37+00:00
874,c1ab720f8afc70f83d0380a02238c00e,2022-05-18 00:00:00,Tashmin Khamis,Article,2001.0,"Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis).",Main Author,IED,Published,"Kassam-Khamis, T., Judd, P. A. & Thomas, J.E. (2001). Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis). Journal of Human Nutrition and Dietetics, 13, 185-196.",,csv,2025-08-15T06:24:37+00:00
875,b45649b8bc690d36898be1ab35788480,2022-05-18 00:00:00,"P. A. Judd,",Article,2001.0,"Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis).",Secondary Author,External,Published,"Kassam-Khamis, T., Judd, P. A. & Thomas, J.E. (2001). Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis). Journal of Human Nutrition and Dietetics, 13, 185-196.",,csv,2025-08-15T06:24:37+00:00
876,6b201a458a023cb435a64bdfb73d4405,2022-05-18 00:00:00,J. E. Thomas,Article,2001.0,"Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis).",Secondary Author,External,Published,"Kassam-Khamis, T., Judd, P. A. & Thomas, J.E. (2001). Frequency of consumption and nutrient composition of composite dishes commonly consumed in the UK by South Asian Muslims originating from Bangladesh, Pakistan and East Africa (Ismailis). Journal of Human Nutrition and Dietetics, 13, 185-196.",,csv,2025-08-15T06:24:37+00:00
877,f9a7221baa8b3b02ebb981af714405dd,2022-05-18 00:00:00,Harcharan Pardhan,Article,2001.0,Promoting Curiosity through Students' Questioning,Main Author,IED,Published,"Pardhan, H. & Bhutta SM. (2001). Promoting Curiosity through Students' Questioning. Alberta Science Education Journal, 34(1), 234- 238.",,csv,2025-08-15T06:24:37+00:00
878,6193d35b3e4242b7fe71413003ffeb00,2022-05-18 00:00:00,Sadia Muzaffar Bhutta,Article,2001.0,Promoting Curiosity through Students' Questioning,Secondary Author,IED,Published,"Pardhan, H. & Bhutta SM. (2001). Promoting Curiosity through Students' Questioning. Alberta Science Education Journal, 34(1), 234- 238.",,csv,2025-08-15T06:24:37+00:00
879,bf7e53d92d6ca99e7b8a1a3bc322ef0e,2022-05-18 00:00:00,Harcharan Pardhan,Article,2001.0,Science teachers' alternate conceptions about direct currents.,Main Author,IED,Published,"Pardhan, H. & Bano Y. (2001). Science teachers' alternate conceptions about direct currents. International Journal of Science Education, 2(3), 301-318.",,csv,2025-08-15T06:24:37+00:00
880,de3e2c73f70de7dce0653ff504bf6f27,2022-05-18 00:00:00,Yasmeen Bano,Article,2001.0,Science teachers' alternate conceptions about direct currents.,Secondary Author,IED,Published,"Pardhan, H. & Bano Y. (2001). Science teachers' alternate conceptions about direct currents. International Journal of Science Education, 2(3), 301-318.",,csv,2025-08-15T06:24:37+00:00
881,f52756e4f287f4c2fc1afe1ec9c8704f,2022-05-18 00:00:00,Mir Afzal Tajik,Article,2001.0,"Discovery, construction and reconstruction of the past through telling and retelling the stories I live.",Main Author,IED,Published,"Tajik, M. A. (2001). Discovery, construction and reconstruction of the past through telling and retelling the stories I live. Journal of Among Teachers Community, 29(January 2001), 2-3.",,csv,2025-08-15T06:24:37+00:00
882,2f8e0552440e86e18b68ab8d84a60aaa,2022-05-18 00:00:00,Debbie Krame-Royr,Article,2000.0,The role of child-to-child and CBR in facilitating inclusive education.,Main Author,IED,Published,"Kramer-Roy, D. (2000). The role of child-to-child and CBR in facilitating inclusive education. Pakistan Journal of Special Education Research, 3, 31-37.",,csv,2025-08-15T06:24:37+00:00
883,630fa768f32e409587a014393945b1f2,2022-05-18 00:00:00,Nelofar Halai,Article,2000.0,"Halai, N. (2000). Nature of science and science teacher education in Pakistan. OISE papers in Science Technology Society & Environment Education. vol. 1, 55-67.",Main Author,IED,Published,"Halai, N. (2000). Nature of science and science teacher education in Pakistan. OISE papers in Science Technology Society & Environment Education. vol. 1, 55-67.",,csv,2025-08-15T06:24:37+00:00
884,dbade190b9871fe4d9cd6fb56661360a,2022-05-18 00:00:00,Alan J. Penny,Article,2000.0,A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan.,Main Author,External,Published,"Penny, A.J., Ali, M.A., Farah, I., Ostberg, S. & Smith, R.L. (2000). A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan. International Journal of Educational Development 20, (No. 4-6), 443-455.",,csv,2025-08-15T06:24:37+00:00
885,2bc1ba0f54492b0b09a4ddd3fb18fc41,2022-05-18 00:00:00,Mehru Ahmed Ali,Article,2000.0,A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan.,Secondary Author,IED,Published,"Penny, A.J., Ali, M.A., Farah, I., Ostberg, S. & Smith, R.L. (2000). A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan. International Journal of Educational Development 20, (No. 4-6), 443-455.",,csv,2025-08-15T06:24:37+00:00
886,616d683d179fe0ebcebfd05e25fdc671,2022-05-18 00:00:00,Iffat Farah,Article,2000.0,A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan.,Secondary Author,IED,Published,"Penny, A.J., Ali, M.A., Farah, I., Ostberg, S. & Smith, R.L. (2000). A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan. International Journal of Educational Development 20, (No. 4-6), 443-455.",,csv,2025-08-15T06:24:37+00:00
887,87fca1a5105ea8243b79ad938af6708a,2022-05-18 00:00:00,Sissel Ostberg,Article,2000.0,A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan.,Secondary Author,External,Published,"Penny, A.J., Ali, M.A., Farah, I., Ostberg, S. & Smith, R.L. (2000). A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan. International Journal of Educational Development 20, (No. 4-6), 443-455.",,csv,2025-08-15T06:24:37+00:00
888,a2dd5a04b0d281c3072245508bb3668e,2022-05-18 00:00:00,Robert L. Smith,Article,2000.0,A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan.,Secondary Author,External,Published,"Penny, A.J., Ali, M.A., Farah, I., Ostberg, S. & Smith, R.L. (2000). A Study of Cross-National Collaborative Research: Reflecting on Experience in Pakistan. International Journal of Educational Development 20, (No. 4-6), 443-455.",,csv,2025-08-15T06:24:37+00:00
889,ecd9173e93e33994ec64bf715424aa6a,2022-05-18 00:00:00,Tim Simkins,Article,1998.0,The Role Perceptions of Government and Non-Government Headteachers in Pakistan.,Main Author,External,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role Perceptions of Government and Non-Government Headteachers in Pakistan. Educational Management and Administration. Vol. 26(2) pp. 131-146.",,csv,2025-08-15T06:24:37+00:00
890,7345736f87ff9ee86b09d292623a9187,2022-05-18 00:00:00,Viv Garrett,Article,1998.0,The Role Perceptions of Government and Non-Government Headteachers in Pakistan.,Secondary Author,External,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role Perceptions of Government and Non-Government Headteachers in Pakistan. Educational Management and Administration. Vol. 26(2) pp. 131-146.",,csv,2025-08-15T06:24:37+00:00
891,ca6706bb7860b53add1e67f1006018f3,2022-05-18 00:00:00,Muhammad Memon,Article,1998.0,The Role Perceptions of Government and Non-Government Headteachers in Pakistan.,Secondary Author,IED,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role Perceptions of Government and Non-Government Headteachers in Pakistan. Educational Management and Administration. Vol. 26(2) pp. 131-146.",,csv,2025-08-15T06:24:37+00:00
